Plant_ID	Tour_ID	Site.ID	HpA_plant	Albugo	Necrosis	Used_for	Latitude	Longitude	HpA_site	Altitude	rndCoord.lon	rndCoord.lat	ClimateZ	Enterobacteriaceae	Burkholderiaceae	Pasteurellaceae	Brucellaceae	Pseudomonadaceae	Acetobacteraceae	Alcaligenaceae	Rhizobiaceae	Sphingomonadaceae	Xanthomonadaceae	Comamonadaceae	Phyllobacteriaceae	Oxalobacteraceae	Peronosporaceae	Albuginaceae	Pectobacteriaceae	Bradyrhizobiaceae	Erwiniaceae	Caulobacteraceae	Methylobacteriaceae	Hyphomicrobiaceae	Erythrobacteraceae	Campylobacteraceae	Aurantimonadaceae	Moraxellaceae
PA0959	ENS	P0122	NA	NA	NA	M	51.98942	-2.1637	0	12	-2.25	51.75	Cfb	0.00189981936508355	0.202032343599033	0.000567385192217266	0.000107871018212612	0.00780038025730118	0.212124029161847	0.000566652089186185	0.00194254332587235	0.00525107723902226	0.00102474976482555	0.0027866187587985	0.000551621101024302	0.00194231280284016	2.37482035939243e-05	2.76551281035377e-05	0	0.00109505405430458	0	0.00161593097264398	0.000642206419927649	0.000572150456924041	0.000548627267714408	8.8455042594883e-05	0.000146965659927769	0.000315781783753153
PA0961	ENS	P0123	NA	NA	NA	M	51.99802	-1.73753	0	182	-1.75	51.75	Cfb	0.302971218041085	0.394120776861883	0.000989439266665409	0.000507901723680239	0.00487579318214098	0.000893923862175071	0.00166011020952359	0.00699423231584802	0.0244925742297925	0.0042888436415998	0.00885117333043647	0.00293024442821687	0.00119285457379696	3.03698980492663e-05	4.34039573839316e-05	0.000433120301433502	0.0109729639242533	0.000565942547246337	0.0039853925458686	0.00268780049065945	0.0021769073719669	0.00437703109396091	0.000462759129133694	0.00133269373830765	0.000495610760989042
PA0963	ENS	P0123	NA	NA	NA	M	51.99802	-1.73753	0	182	-1.75	51.75	Cfb	0.00638519139747185	0.253988194774804	0.00140528602269215	0.000291460743508519	0.0282611870765347	0.00107176296752473	0.00168416434884552	0.0116550472590919	0.0248718790846049	0.00432626525460643	0.0148568622838542	0.002178343728797	0.00416418001881923	4.27774403861615e-05	1.86806065531743e-05	0.000489327353447739	0.00671412637559317	0.000626337558970506	0.00615938228712384	0.00162675147602956	0.00217833441289676	0.00315000768755221	0.000238999991925245	0.000992730049797553	0.00106652828308498
PA0969	ENS	P0124	NA	NA	NA	M	51.01181	-3.10619	0	27	-3.25	51.25	Cfb	0.00408455106858727	0.664139893867649	0.00160864588837328	0.000917505103953666	0.0108880692672689	0.00094373730175229	0.0015773570842394	0.00432941181655432	0.0122298561358679	0.00336757892485235	0.00900360455703602	0.00124678664208157	0.00333021703859777	6.12097399400792e-05	3.2075834142128e-05	8.00197481388682e-05	0.00410339930118922	0.000836471159478528	0.00544421954143068	0.00068279190954014	0.00128700006201436	0.00328768437059453	0.000136792919065422	0.000757592445990512	0.0211209868724649
PA0970	ENS	P0124	NA	NA	NA	M	51.01181	-3.10619	0	27	-3.25	51.25	Cfb	0.00576977171235662	1.02509525239135	0.00202789802518541	0.000261174332880377	0.00669246475061659	0.000591011330729602	0.00109756992245519	0.00494037006433486	0.0143549548001853	0.00336720151794907	0.00636823277113069	0.000998008194181179	0.00169413106573933	5.4760471688209e-06	9.56540472771809e-06	0.00028635437149354	0.00294266792062394	0.0049711003534808	0.00515005842231086	0.000999573726817222	0.0010794349864854	0.00422216382276895	0.000673089712263022	0.000508327429553821	0.00103762004939352
PA0977	ENS	P0125	NA	NA	1	M	51.0066	-2.19835	0	201	-2.25	51.25	Cfb	0.207163199983246	0.100429947334949	0.00013739894813847	0.000235100037440295	0.00242865404168617	0.000709343752375588	0.000576329958460224	0.00166026897972544	0.0081811994751368	0.00065140718690616	0.00325355913171342	0.000801488936525166	0.00196321552867657	1.53357459858132e-05	2.00910363762491e-05	0.000150363634836681	0.00226423028334254	0.000224542506962463	0.00201248511397854	0.000641510850405094	0.000831317475710986	0.0012953508529052	0.000128522527307268	0.000142357801109615	0.000344116104647324
PA0978	ENS	P0125	NA	NA	NA	M	51.0066	-2.19835	0	201	-2.25	51.25	Cfb	0.0695551093610696	0.329417878152348	0.00115686523025538	0.000461879667061741	0.00439956181395177	0.000671906172760204	0.00110915565700002	0.00349476375463268	0.0106808403132938	0.00219387509287403	0.0034699275463182	0.000726744202209126	0.00206622377335675	3.87369588007386e-05	8.45807836900421e-06	0	0.00309150164174682	0.00415930347055065	0.00247109157374969	0.00142399570566258	0.000763580504522286	0.00134234270282987	0.000216425591550356	0.00017979263224783	0.000386316355431591
PA0981	ENS	P0126	NA	NA	1	M	50.79885	-1.98779	0	22	-1.75	50.75	Cfb	0.0170266496849632	1.97028703544719	0.00631778445117176	0.00108102091110137	0.0214321360559944	0.003261655922415	0.00612033277069769	0.0168587153628826	0.0579771625319147	0.0127654956816125	0.0331342786878399	0.00562252360304481	0.0106726927204087	4.11342039575715e-05	0.000146270279598476	0.000633775798971805	0.0301081481902559	0.00309742798980871	0.0107316883542509	0.00750845788612568	0.00567584395585343	0.0096215436508979	0.00187138439768696	0.00294560956646567	0.00184600632362358
PA0983	ENS	P0126	NA	NA	NA	M	50.79885	-1.98779	0	22	-1.75	50.75	Cfb	0.00135036916817531	0.0430851602437159	0.0917899960127646	0.000241816252164136	0.00255480807090316	0.000410404451140197	0.001206759724906	0.00268962541200177	0.0133314956538756	0.000933236914368984	0.00440623172127924	0.000665849788672954	0.00056792802419003	1.47879839477336e-05	7.74936996739899e-06	0.000231988716593995	0.00339895502475057	8.66089198821237e-05	0.000905614821375227	0.00157461149130198	0.00157409898979209	0.00153733356642031	0.000198291137320633	0.000384364586036771	0.000176973316638178
PA0987	ENS	P0127	NA	NA	NA	M	51.01015	-1.46641	0	45	-1.25	51.25	Cfb	0.00415055585430478	0.0987476535440983	0.0232936341320259	0.00074325738823118	0.00506054758146174	0.346264652646177	0.00146413869599623	0.00826695452085556	0.0171097802600153	0.00375103595625608	0.0194576260247911	0.00270441731610075	0.00167287558429454	1.81812069748506e-05	3.57282219300335e-05	0.000267394136123426	0.00776283674021422	0.000266205100000545	0.00427472021432422	0.00110623936412633	0.00322548131346187	0.00555213126661344	0	0.000590700202714951	0.000543953203864145
PA0988	ENS	P0127	NA	NA	NA	M	51.01015	-1.46641	0	45	-1.25	51.25	Cfb	0.0543541866584897	0.0272882780130692	0.00310824446745812	0.000221601766417378	0.00145677181068748	0.000125365645063552	0.00023281712917599	0.0015258210040071	0.0036391234228848	0.000657864253600857	0.00327120640141029	0.000871697816704295	0.00112764690752962	1.08414329814201e-05	4.26093959697575e-05	0	0.00129784225060188	0	0.00189693826084388	0.000164912317759957	0.000427411295155132	0.000422646324441705	0.000181715107656772	0.000100638244891378	0.000324358675025223
PA0996	ENS	P0128	NA	NA	NA	M	51.31384	-0.47081	0	27	-0.25	51.25	Cfb	0.000369485423570071	0.00874852587850665	0.00113106317355691	0.000430074446312488	0.00282723526988965	0.000486607676996268	0.000903681405985168	0.00842815243305598	0.0128640983262777	0.000766051487378339	0.0025791211471181	0.00203010090721824	0.0043769697979606	3.1560826626736e-05	0	0	0.00285463109131646	0	0.00184074496654695	0.000800135473842964	0.000207375012261107	0.00136708735756735	0	0.000390628090644367	0.00125900059212872
PA0998	ENS	P0128	NA	NA	NA	M	51.31384	-0.47081	0	27	-0.25	51.25	Cfb	0.00347347557239367	0.0976546726909003	0.0350749283812767	0.000577580520785265	0.0916683709970744	0.00053468460490688	0.0023169190215852	0.0143501543790201	0.0193394906838772	0.00299284449816105	0.0092526890422121	0.00119795522680938	0.0223617254596797	2.56881793313758e-05	2.69228322307224e-05	0.000201493583431825	0.00463324988174655	0.000150448193174414	0.00342720181550908	0.00179745307831735	0.00136718220948955	0.00233668686179166	0.000344451164764455	0.00109690122322921	0.000461130027332085
PA0999	ENS	P0129	NA	NA	NA	M	51.29502	0.40597	0	35	0.25	51.25	Cfb	0.210616402922808	0.039976135865352	0.00698302922282955	0.000314434038131943	0.0151582578521919	0.000118588784008469	0.00110115894315891	0.00399694170045856	0.00897483948969683	0.000871223137508387	0.00222408244083441	0.0014017803114304	0.00164106148473572	1.53830703003703e-05	2.68707132794229e-05	0	0.00204614183117006	0.000600627783518812	0.00235514464167503	0.0016379757614074	0.00101076705939329	0.00186573068238633	0.000171892177015965	0.000285594201195191	0.000306824894765548
PA1001	ENS	P0129	NA	NA	NA	M	51.29502	0.40597	0	35	0.25	51.25	Cfb	0.00914403823737182	1.36576435679127	0.00256132206488119	0.000375652852935771	0.0843933998292929	0.000613935648683956	0.00122784607202466	0.00897547071805558	0.0224725522669221	0.00366774356644158	0.0120917337829576	0.00121497863791751	0.00189521608783692	1.22520540494003e-05	8.02557840414104e-05	0.000280300323168992	0.00443272222689876	0.000717567162167897	0.00580600660718406	0.00164626569823516	0.00317990433540635	0.00318425655828252	0.00082143507206802	0.000720306966223082	0.00195499864251602
PA1005	ENS	P0130	NA	NA	NA	M	51.29239	0.43776	0	41	0.25	51.25	Cfb	0.0639547744523513	0.0221788774056666	0.00589586457248287	0.000131872838542018	0.00328187094841525	0.000298415012433498	0.000831281885031952	0.00174615335149023	0.0055686944197911	0.000704678352616064	0.0042583185426703	0.000518738037598334	0.00103238554022227	3.87097241390259e-05	0	6.32567296308201e-05	0.000772332027553769	9.4463163709621e-05	0.000846635736621176	0.000343481441136436	0.000699456685195766	0.00100604920988766	0.00010813671497335	5.98887420180417e-05	0.000193022374653552
PA1007	ENS	P0130	NA	NA	NA	M	51.29239	0.43776	0	41	0.25	51.25	Cfb	0.00226506225755354	0.266530934896598	0.00182099120980225	0.000159787399339459	0.00262603704410875	0.000180791432442732	0.000587560084377898	0.00186188231974981	0.0044045943992056	0.00113845754824848	0.00420147840058409	0.000502834717946151	0.00312729676580099	1.95432149438669e-05	0	7.66467790500127e-05	0.000935817621534453	0.000572294622206399	0.00136779970804416	0.000772922166639181	0.0006163754053523	0.00142217548413723	0.000655134319156955	0.000362829315064967	0.00105246422391035
PA1013	ENS	P0131	NA	NA	NA	M	51.26886	0.53955	0	33	0.75	51.25	Cfb	0.00286799726369819	0.313875561581736	0.0251111714464922	0.0002153740443796	0.00535993482135361	0.000304606168535004	0.00130107676149102	0.00319402575393363	0.0104842409115747	0.00242962938210024	0.00829592066480376	0.00105900038217017	0.00214976063918158	1.31709423272434e-05	5.52159132840968e-05	0.000103310566796328	0.00428865361767059	0.00015427675507683	0.00236214862800908	0.0014024303253948	0.00114234907524919	0.0021907658880477	0	9.7809986679875e-05	0.000551675518650317
PA1014	ENS	P0132	NA	1	NA	M	51.17516	0.75432	0	91	0.75	51.25	Cfb	0.00502663419340554	0.677166265846484	0.00170971737100649	0.000438818444444195	0.108703455523918	0.160866347508918	0.00240758669104839	0.0111561187837646	0.0157278945814939	0.00382128440455998	0.0113809268559784	0.00180286396412591	0.00660351282995013	0.000298171306809966	0.0596379459554139	0.000280656426338358	0.00597763569473129	0.000488964728112982	0.00479976730245477	0.003265613262884	0.00216293255456066	0.00278976420389853	7.99632022224221e-05	0.00110713914095119	0.00114186469834434
PA1017	ENS	P0132	NA	1	NA	M	51.17516	0.75432	0	91	0.75	51.25	Cfb	0.131429450869962	0.819004234509408	0.000731508802226892	0.000347685313302498	0.0590996885082734	0.000314710802434273	0.00116890182324314	0.00854459229527094	0.0217782578029831	0.0033029301933332	0.00564564752814403	0.000984717333494872	0.00506274261465459	2.72157182407549e-05	0.450141050803335	6.67110410402683e-05	0.00559295072679006	0.000498107950553593	0.00319944602885924	0.00439860683653992	0.00228001676335694	0.00265246838245671	0.000342125472150501	0.00189477405009682	0.000305344355431142
PA1024	ENS	P0133	NA	NA	NA	M	51.23567	0.97759	0	8	0.75	51.25	Cfb	0.00367525405612639	0.322551171104191	0.001029469591403	8.3880984382506e-05	0.00708967454347177	0.00123379267696218	0.00105751485426027	0.00470930048803621	0.012889330084457	0.00219133745300516	0.00704238327860894	0.00118784222559614	0.00262669754692563	1.23111392833262e-05	8.60190033240206e-05	0.000160944036965143	0.00386458582980209	0.000721027612428998	0.00152581693643659	0.0015605705421648	0.000970705624420586	0.00117319127141945	0.000825396422809081	0.000990436650378685	0.000736659966045852
PA1025	ENS	P0133	NA	NA	NA	M	51.23567	0.97759	0	8	0.75	51.25	Cfb	0.00597544872216331	0.699962042886216	0.00275831037015406	0.000496808270699071	0.00870915180591925	0.00112422730804031	0.00182683184442754	0.00754315501112023	0.0141803174782465	0.00275307891543813	0.0146674137274109	0.0021496821125545	0.00414862423005382	2.02544774291746e-05	6.36839097133572e-05	0.00023830886485357	0.00504335566730986	0.000830372073287628	0.00629051072187568	0.00277287286766214	0.00327389091706543	0.00200033985197811	0.000814773003431952	0.000752068499858822	0.0010907679688032
PA1028	ENS	P0134	NA	NA	NA	M	51.25483	1.02029	1	18	1.25	51.25	Cfb	0.0433297462810073	0.162958829098117	0.000939601147617163	0.000178636548675367	0.00190128951350585	0.000336863833393129	0.000437913986737233	0.00334304289206483	0.0104769737395154	0.00169700596395156	0.00477950658375806	0.000983764384074764	0.00209772298655231	8.73944374093364e-06	6.86961621311578e-05	5.71255561376277e-05	0.00195292597629265	0.00187676058253981	0.00216629687441055	0.000841942714543418	0.00068908546954068	0.000984249123079969	9.76555382771325e-05	0.000270420057607331	0.000261470452948867
PA1030	ENS	P0134	NA	NA	NA	M	51.25483	1.02029	1	18	1.25	51.25	Cfb	0.119604111227653	1.14581167142543	0.00277371432501196	0.000768405813761485	0.142966430681584	0.00189225108180036	0.00413145175027152	0.0234614481433838	0.0915119993040733	0.00837315982975912	0.0176816310478171	0.00487175033690556	0.00934183530040631	0.00389195544732774	0.000127469212354158	0.000780540787460023	0.0187423338178964	0.00187791895900293	0.0116559789550234	0.0141276812816193	0.00614615650430801	0.00908053480081539	0.000593033901697946	0.0036538571076888	0.00046311842599439
PA1036	ENS	P0135	NA	NA	NA	M	51.18385	0.93995	0	41	0.75	51.25	Cfb	0.00949775201312918	1.10554383585055	0.00309221621185078	0.00090334433702145	0.0212894733395775	0.00219019035857649	0.00424818672072546	0.0204596117008749	0.0525771791969753	0.0122593751614236	0.0369089531145686	0.00385799463137149	0.0107426462131175	0.0043689276457676	0.000165423112156661	0.000247609132391759	0.017568033361685	0.000924405282474635	0.00952783809063146	0.00707466993573017	0.0050195199355467	0.00683685964283794	0.00035273767616656	0.00269589488238111	0.00107037326434765
PA1042	ENS	P0135	NA	NA	1	M	51.18385	0.93995	0	41	0.75	51.25	Cfb	0.494670903798406	0.372285674960271	0.517193696608415	0.00200137926763089	0.325485868810015	0.00531655900065387	0.00694795288376948	0.0455350191905058	0.122994060399244	0.0233524828563812	0.0548323691777607	0.0102002441023191	0.00878775275725123	0.00736054590257037	0.000245394679368499	0.000417400477285046	0.0235786242940055	0.001495959839152	0.0189011221970065	0.0122389241247602	0.00998599406158339	0.0138300641037894	0.000998958425253315	0.00885195943767869	0.00140102713110566
PA1043	ENN	P0136	NA	NA	NA	M	53.29245	-3.69683	0	21	-3.75	53.25	Cfb	0.142204136541845	0.701221072768233	0.00256562433178811	0.000250855892747024	0.00816688918975219	0.00137184919341114	0.00184486273784339	0.00828193233478347	0.0311416997963803	0.00471649875798503	0.00717465046618798	0.00197354504479112	0.00585885360718939	1.43180728747908e-05	0	0.000280771145179587	0.00845590797661804	0.000119795410619678	0.00635259828001815	0.00286246880129697	0.00225789564240363	0.00717661163636992	0.000205703710280924	0.00110126259080438	0.000611963270187735
PA1045	ENN	P0136	NA	NA	NA	M	53.29245	-3.69683	0	21	-3.75	53.25	Cfb	0.00976551390361242	0.415269461045652	0.00121309160078605	0.000197684940808028	0.0120672195626624	0.00111835300432899	0.00103844931257374	0.0128785128967995	0.0186665904470905	0.00492964838835272	0.0122197729505147	0.00287718674859534	0.00247616812276171	4.83567453422197e-06	0	0.000379301848387641	0.00841312838411302	0.000566422779184373	0.0088840883483837	0.00161825199014157	0.00257365386187369	0.00251354234763106	0	0.00107731986830312	0.0026041643917651
PA1049	ENN	P0137	NA	NA	NA	M	53.09408	-3.80547	0	26	-3.75	53.25	Cfb	0.00116454416364441	0.169873096054982	0.00021605363198002	0.000246456117536039	0.000520765724031772	0.000278852742505405	0.000323661712405584	0.000522139576748343	0.00209591246653988	0.000951143459541238	0.000852679098338779	0.000387786186081113	0.000192941726936785	3.91864963626251e-05	4.7388369104799e-05	0	0.00153963231095731	0.000176541468549845	0.000527423637603825	0.00045852127248433	0.000178255790947617	0.000391707814039529	0	0.0001119256020047	0.000180369003885298
PA1050	ENN	P0137	NA	NA	NA	M	53.09408	-3.80547	0	26	-3.75	53.25	Cfb	0.00883032413968297	0.516996029553139	0.00119005522079049	0.000290896411772796	0.00491735022070865	0.000767980984649665	0.00081498348527277	0.00431403251773268	0.011715204278752	0.0100175016889054	0.00590440027676046	0.00160198756345926	0.00129048389674233	9.01330738037804e-05	2.48592490851125e-05	0.000186049489023214	0.00689042371345815	0.00013891662944213	0.00197133622186838	0.00238128253650595	0.00271180145171682	0.00209593905588611	0.000159024823784428	0.000792646325865691	0.000283856866960475
PA1056	ENN	P0138	NA	NA	NA	M	53.11388	-3.30541	0	66	-3.25	53.25	Cfb	0.620228375779685	1.55018166237326	0.00460509864134177	0.0013823988755091	0.0358745877268407	0.00344105306598694	0.00590627493913973	0.0301171793779305	0.0924820947906111	0.0147740288754256	0.0372843398009953	0.00609037641354022	0.0165581327988463	1.35262322180183e-05	4.13476715650774e-05	0.000618901491404201	0.0358752306944407	0.0238317781263628	0.0106008470479046	0.0132709789342321	0.00706564841016278	0.0125968859278809	0.00136029291399026	0.00447832622569293	0.00161873463326808
PA1059	ENN	P0138	NA	NA	NA	M	53.11388	-3.30541	0	66	-3.25	53.25	Cfb	0.0036236998503707	0.405815908555605	0.00221856300212109	0.000281194801803464	0.00937466834290866	0.00190894693412576	0.00236340955412023	0.00491482712699233	0.0275416081533614	0.00250433033177803	0.00609663081901554	0.00143794866075531	0.00363226721629913	6.1906075546815e-05	0.0622681904137828	0.000404650352899006	0.00636784836124516	0.00100712743013382	0.00436279977043246	0.000941672048274837	0.00203381446997376	0.0100110110069976	0.00092232737145247	0.000766210986047269	0.00205792523253549
PA1064	ENN	P0139	NA	NA	NA	M	52.93189	-3.05634	0	115	-3.25	52.75	Cfb	0.0114624146693345	1.08251466729113	0.00303690546515883	0.000421327779080269	0.0133211121390902	0.00185387712798056	0.00329529348077303	0.0061987570050298	0.0332222078414451	0.00550346034376435	0.0115319723620315	0.00209930324127429	0.00395811035805838	1.37417583320946e-05	1.80027868731744e-05	0.000269469869124389	0.00789621132550314	0.00268271602726098	0.0055602018101267	0.00376254079783365	0.00180584452765456	0.00803570477313206	0.000767759852099926	0.00131813262821251	0.00109635163119212
PA1065	ENN	P0139	NA	NA	NA	M	52.93189	-3.05634	0	115	-3.25	52.75	Cfb	0.00495675208730277	0.473787144696469	0.0313586375449937	0.000448744416311042	0.0379883690194873	0.000580264928172798	0.00289608420573444	0.0117480053407237	0.0243636055459241	0.00312110181789739	0.0126569637985988	0.00221909773533282	0.018267914069647	3.44990530488405e-05	0.023896611366539	0.000430507214825488	0.00780931683418018	0.000275523978123355	0.0039099019336206	0.0011926716716739	0.0032765716464224	0.00342344163106322	0.000105135366071499	0.00139743652849379	0.000656827545433331
PA1067	ENN	P0140	NA	NA	NA	M	52.9376	-1.30914	0	88	-1.25	52.75	Cfb	0.00173841872790372	0.109437515472921	0.00078838830194546	0.0292281659067597	0.00823461103081429	0.0328158183691553	0.00307074162246284	0.00309612565682291	0.0039558972449501	0.0016018893872331	0.00145201465086257	0.00212257084012363	0	8.79957445135418e-05	0.000115281363268025	0.00021569475667268	0.00140454489486232	0	0.00072172119182686	0.00016731623722633	0.000867283300905171	0.00114348592259889	0.000368727921277098	0.000204210488155249	0.000329086836896764
PA1072	ENN	P0140	NA	1	NA	M	52.9376	-1.30914	0	88	-1.25	52.75	Cfb	0.211054407258188	0.183973127139026	0.00306282803871544	0.000513797199459834	0.0083314483999254	0.00116267155056535	0.00208722937897912	0.0103409954760061	0.0310581439995379	0.00675198741163412	0.0074896852409331	0.001994136714321	0.00225250787734892	0.000216174098017098	0.0334533294880443	0.000295749731853516	0.00452037646679633	0.00274805631662774	0.0115451882538337	0.002447099252432	0.0024444151959872	0.0088411575770527	0.000674108080801076	0.00136890396718803	0.00100272713852274
PA1074	ENN	P0141	NA	NA	NA	M	52.97068	-1.15283	0	69	-1.25	52.75	Cfb	0.0252227368474347	0.16359686481717	0.000625555805402531	0	0.00253695167798954	5.76701886233525e-05	0.000214199157153785	0.000755894359358774	0.0071147320303653	0.000484204814797416	0.000799428676137078	0.000360895361227356	0.000399027303292312	7.48084714120426e-06	2.61346655373019e-05	0.00019559485294025	0.000796037408362544	0.000219065726941864	0.00119985489226026	0.000379311432039845	4.91539966927392e-05	0.00090731211449062	8.35918367345889e-05	9.25903833170039e-05	7.46050720707523e-05
PA1076	ENN	P0141	NA	NA	NA	M	52.97068	-1.15283	0	69	-1.25	52.75	Cfb	0.00830418058041446	0.491081457629784	0.00172343265211877	0.000819145606701546	0.0281554493490051	0.00210079696718522	0.00436038815711537	0.0208252087059288	0.0652739001680172	0.00875440588168139	0.0239319564462747	0.00472590806060483	0.0147066869686226	2.6716731070194e-05	1.40004096646432e-05	0.000366732385743645	0.0135607713802066	0.000938832728902973	0.00929088239985722	0.00532379128036928	0.00510839372854812	0.00819340597291552	0.000268682212267186	0.00243044478545613	0.000639458160616563
PA1080	ENN	P0142	NA	NA	NA	M	53.0771	-0.95371	0	33	-0.75	53.25	Cfb	0.00744793637422834	0.369085375920189	0.0013370082933185	0.000361219381963592	0.00636994249201126	0.000499524206242963	0.000801168468680873	0.00561202350631062	0.0128053947642237	0.00228766714699984	0.00481378439766072	0.00116829628540734	0.00147677031000972	9.81775096546739e-06	0.000113185844971033	0.000231026161615557	0.00539069064463276	0.00626746852497111	0.00309208214935683	0.00161288043310734	0.00108375059422372	0.00142889128247899	0.000329113997512088	0.000619722535567222	0.000352478057136259
PA1083	ENN	P0142	NA	NA	NA	M	53.0771	-0.95371	0	33	-0.75	53.25	Cfb	0.0201401540203346	0.0636712596966798	9.42702354157458e-05	0	0.0019187857962639	0.000182506862588234	0	0.000740428273289165	0.0011983171083238	0.000255391054165922	0.000248031807651402	0.000253802919565509	0.000252557596738758	2.10438930420591e-05	2.75691590742974e-05	0	0.000503838441909613	7.70299746795019e-05	0.000345194501187601	4.00131281331318e-05	0.000155555962867645	0.000273460899538933	8.8180070296262e-05	0.000146508800893584	7.87000352743115e-05
PA1085	ENN	P0143	NA	NA	NA	M	53.21505	-1.67419	0	147	-1.75	53.25	Cfb	0.0671740888187596	1.35186250688252	0.00364675453548789	0.00140078804688148	0.0159853861253431	0.00211322860743934	0.00352311882072747	0.0218530354882555	0.0382397671371533	0.0118453913008853	0.0227143978201455	0.00477548253167474	0.00591514027682155	8.30676549470347e-06	4.35300709538214e-05	0.000733014167819086	0.0170044770152786	0.00620291438599917	0.0141710840115153	0.00243236692958189	0.00503508005792769	0.00766406979701606	0.00153154224871394	0.00227473249113332	0.00192607183665134
PA1089	ENN	P0143	NA	NA	NA	M	53.21505	-1.67419	0	147	-1.75	53.25	Cfb	0.0366236711707344	0.50166821524563	0.00103146054204614	0.000407286309189399	0.0050148688605503	0.000768040070296092	0.00152141954928989	0.00393086536373064	0.00844014597858477	0.0037079123131283	0.00726476043370356	0.00135289357670552	0.00131082762391888	1.10698255822521e-05	4.06065640524435e-05	0.000130244662093018	0.00682027738782741	0.0001944982440509	0.00435802586047591	0.000875609626965418	0.00144017087420907	0.00189882028061218	0.000148434588000904	0.000287723393699904	0.000861098741135983
PA1102	BNE	P0192	0	NA	NA	M	50.17861	5.22021	0	184	5.25	50.25	Cfb	0.263226291662974	0.223779924937396	0.00547487533740466	0.000966532211442466	0.333540436185979	0.833983026749645	0.0046866869137259	0.0280375455638325	0.0869488154730447	0.012360159578121	0.0293583400055887	0.00415292477685369	0.0105932915860308	7.27472276343979e-06	5.71827623394136e-05	0.000356635327082181	0.0131210577241175	0.0026628709295765	0.0146379680308388	0.00675013856896918	0.00430196637780031	0.0110604159856183	0.00121932869243128	0.00344399877250263	0.0015235380862828
PA1104	BNE	P0192	0	NA	NA	M	50.17861	5.22021	0	184	5.25	50.25	Cfb	0.705508864747637	0.295648215052536	0.00284338494402017	0.0012433410610021	0.20342393636427	0.00226307778673379	0.00738324881680868	0.0329266312110584	0.0753945279746365	0.017588794116172	0.0376551289191761	0.00808051009720904	0.00457059515061923	1.0578787739926e-05	9.00837991007777e-05	0.000726058898438153	0.0201357702094933	0.00162636815844588	0.0168323758786557	0.0103791556276297	0.00865392864296338	0.0108600580530975	0.000443282164897675	0.00525370943750035	0.00087037703840295
PA1107	BNE	P0190	0	NA	NA	M	50.7892	5.37844	1	86	5.25	50.75	Cfb	0.0496133771298064	0.0503109149570602	0.000623719578797786	0.000474325146069693	0.0102452900086168	0.00100626586040314	0.00118353600650162	0.0107398764905137	0.0207251631397908	0.0029570489566885	0.00607188989699395	0.00163258928755955	0.00120682992012261	8.7020362568401e-06	2.28007072033335e-05	0.000227524165353199	0.00361133844985922	8.49421579533508e-05	0.00539256115807037	0.00150018547693855	0.00120073795381937	0.00753874028238602	0.000291712628386824	0.0011847553401319	0.000433918799468575
PA1110	BNE	P0190	0	NA	NA	M	50.7892	5.37844	1	86	5.25	50.75	Cfb	0.408193950662826	0.404245437512371	0.00372664425900093	0.00167005441757942	0.0456255577845362	0.00326382493325119	0.00494471588791077	0.0244454783398149	0.142202879131041	0.0174877015900458	0.0233920969599288	0.00597214959526433	0.00404113550456378	0.0164336747898565	0.000330847425512264	0.000364132399092513	0.0196803787618095	0.00108753957494173	0.0112092619802649	0.0174560629258972	0.00658860137656575	0.0152502740544355	0.000746976614498472	0.00537801954695074	0.000444447259738746
PA1112	BNE	P0191	0	NA	NA	M	50.29948	5.30176	0	199	5.25	50.25	Cfb	1.64848640923856	0.331963053616884	0.00402005816769325	0.00170327854637428	2.71313365707188	0.00518854617170327	0.0084656274345519	0.0531567123081249	0.334807686440751	0.029560990859076	0.0571765848710029	0.0112870170004554	0.0134882198325463	9.61495054207396e-06	4.19878109777737e-05	0.00113126984259017	0.0350421163145363	0.00187706560522898	0.0288801560617163	0.0193057817349497	0.00814976001127244	0.0307362807192901	0.000966946957581236	0.0122574288398706	0.00182187354287001
PA1114	BNE	P0191	0	NA	NA	M	50.29948	5.30176	0	199	5.25	50.25	Cfb	0.886670352954084	0.229810171993823	0.0044859929402076	0.00114464797981747	0.0404058413272155	0.00213312533350083	0.00509327626012729	0.0281732620496219	0.0736885821169219	0.0114335770927649	0.0236680646718233	0.00640960300277264	0.00479679298199263	1.64704892781512e-05	6.04173907600323e-05	0.000387574907048002	0.0147746353744515	0.00173633155434478	0.0265851663578344	0.0131782775745396	0.0124022126480794	0.00804754655720173	0.000220851744411884	0.00495367916916455	0.0009855424256985
PA1117	IRE	P0193	NA	NA	NA	M	53.18549	-6.13059	1	72	-6.25	53.25	Cfb	0.89755210792922	3.78871091747764	0.00527567760555181	0.00240722270321541	0.0614147793503143	0.00556078912865392	0.0119076259627966	0.0461117678784179	0.136006102307714	0.0245355225318424	0.0471943438020354	0.0122309295084792	0.0325866476253355	7.3605413976904e-05	0.000167143419162604	0.0023093919473031	0.0552964380712923	0.014369516549264	0.0264015927364513	0.0184366435786088	0.0113170614024578	0.0223180217870992	0.000986970320093782	0.00610379112821293	0.00278940085546379
